question,path_question,startpoint,endpoint,opt1,opt2,correct_choice,question_id,prompt_id
"Adjacency list:
node erin: liv, andre
node liv: erin, aya, gary
node aya: liv, gary, ori
node gary: liv, aya, ori, ivan
node ori: aya, gary, anas
node ivan: gary, anas
node anas: ori, ivan
node andre: erin, aldo, avi
node aldo: andre, eli
node avi: andre, perl
node eli: aldo, perl, angelo
node perl: avi, eli, angelo
node angelo: eli, perl In the graph, what is the most efficient first step from andre to gary: erin or aldo?","Adjacency list:
node erin: liv, andre
node liv: erin, aya, gary
node aya: liv, gary, ori
node gary: liv, aya, ori, ivan
node ori: aya, gary, anas
node ivan: gary, anas
node anas: ori, ivan
node andre: erin, aldo, avi
node aldo: andre, eli
node avi: andre, perl
node eli: aldo, perl, angelo
node perl: avi, eli, angelo
node angelo: eli, perl Find the shortest path from andre to gary. The first step after andre must be either erin or aldo.",andre,gary,erin,aldo,erin,74,82
"Adjacency list:
node erin: liv, andre
node liv: erin, aya, gary
node aya: liv, gary, ori
node gary: liv, aya, ori, ivan
node ori: aya, gary, anas
node ivan: gary, anas
node anas: ori, ivan
node andre: erin, aldo, avi
node aldo: andre, eli
node avi: andre, perl
node eli: aldo, perl, angelo
node perl: avi, eli, angelo
node angelo: eli, perl In the graph, what is the most efficient first step from andre to gary: avi or erin?","Adjacency list:
node erin: liv, andre
node liv: erin, aya, gary
node aya: liv, gary, ori
node gary: liv, aya, ori, ivan
node ori: aya, gary, anas
node ivan: gary, anas
node anas: ori, ivan
node andre: erin, aldo, avi
node aldo: andre, eli
node avi: andre, perl
node eli: aldo, perl, angelo
node perl: avi, eli, angelo
node angelo: eli, perl Find the shortest path from andre to gary. The first step after andre must be either avi or erin.",andre,gary,avi,erin,erin,75,82
"Adjacency list:
node erin: liv, andre
node liv: erin, aya, gary
node aya: liv, gary, ori
node gary: liv, aya, ori, ivan
node ori: aya, gary, anas
node ivan: gary, anas
node anas: ori, ivan
node andre: erin, aldo, avi
node aldo: andre, eli
node avi: andre, perl
node eli: aldo, perl, angelo
node perl: avi, eli, angelo
node angelo: eli, perl In the graph, what is the most efficient first step from andre to angelo: aldo or erin?","Adjacency list:
node erin: liv, andre
node liv: erin, aya, gary
node aya: liv, gary, ori
node gary: liv, aya, ori, ivan
node ori: aya, gary, anas
node ivan: gary, anas
node anas: ori, ivan
node andre: erin, aldo, avi
node aldo: andre, eli
node avi: andre, perl
node eli: aldo, perl, angelo
node perl: avi, eli, angelo
node angelo: eli, perl Find the shortest path from andre to angelo. The first step after andre must be either aldo or erin.",andre,angelo,aldo,erin,aldo,76,82
"Adjacency list:
node erin: liv, andre
node liv: erin, aya, gary
node aya: liv, gary, ori
node gary: liv, aya, ori, ivan
node ori: aya, gary, anas
node ivan: gary, anas
node anas: ori, ivan
node andre: erin, aldo, avi
node aldo: andre, eli
node avi: andre, perl
node eli: aldo, perl, angelo
node perl: avi, eli, angelo
node angelo: eli, perl In the graph, what is the most efficient first step from andre to angelo: erin or avi?","Adjacency list:
node erin: liv, andre
node liv: erin, aya, gary
node aya: liv, gary, ori
node gary: liv, aya, ori, ivan
node ori: aya, gary, anas
node ivan: gary, anas
node anas: ori, ivan
node andre: erin, aldo, avi
node aldo: andre, eli
node avi: andre, perl
node eli: aldo, perl, angelo
node perl: avi, eli, angelo
node angelo: eli, perl Find the shortest path from andre to angelo. The first step after andre must be either erin or avi.",andre,angelo,erin,avi,avi,77,82
"Adjacency list:
node erin: liv, andre
node liv: erin, aya, gary
node aya: liv, gary, ori
node gary: liv, aya, ori, ivan
node ori: aya, gary, anas
node ivan: gary, anas
node anas: ori, ivan
node andre: erin, aldo, avi
node aldo: andre, eli
node avi: andre, perl
node eli: aldo, perl, angelo
node perl: avi, eli, angelo
node angelo: eli, perl In the graph, what is the most efficient first step from aldo to liv: eli or andre?","Adjacency list:
node erin: liv, andre
node liv: erin, aya, gary
node aya: liv, gary, ori
node gary: liv, aya, ori, ivan
node ori: aya, gary, anas
node ivan: gary, anas
node anas: ori, ivan
node andre: erin, aldo, avi
node aldo: andre, eli
node avi: andre, perl
node eli: aldo, perl, angelo
node perl: avi, eli, angelo
node angelo: eli, perl Find the shortest path from aldo to liv. The first step after aldo must be either eli or andre.",aldo,liv,eli,andre,andre,78,82
"Adjacency list:
node erin: liv, andre
node liv: erin, aya, gary
node aya: liv, gary, ori
node gary: liv, aya, ori, ivan
node ori: aya, gary, anas
node ivan: gary, anas
node anas: ori, ivan
node andre: erin, aldo, avi
node aldo: andre, eli
node avi: andre, perl
node eli: aldo, perl, angelo
node perl: avi, eli, angelo
node angelo: eli, perl In the graph, what is the most efficient first step from avi to liv: perl or andre?","Adjacency list:
node erin: liv, andre
node liv: erin, aya, gary
node aya: liv, gary, ori
node gary: liv, aya, ori, ivan
node ori: aya, gary, anas
node ivan: gary, anas
node anas: ori, ivan
node andre: erin, aldo, avi
node aldo: andre, eli
node avi: andre, perl
node eli: aldo, perl, angelo
node perl: avi, eli, angelo
node angelo: eli, perl Find the shortest path from avi to liv. The first step after avi must be either perl or andre.",avi,liv,perl,andre,andre,79,82
"Adjacency list:
node erin: liv, andre
node liv: erin, aya, gary
node aya: liv, gary, ori
node gary: liv, aya, ori, ivan
node ori: aya, gary, anas
node ivan: gary, anas
node anas: ori, ivan
node andre: erin, aldo, avi
node aldo: andre, eli
node avi: andre, perl
node eli: aldo, perl, angelo
node perl: avi, eli, angelo
node angelo: eli, perl In the graph, what is the most efficient first step from eli to erin: aldo or perl?","Adjacency list:
node erin: liv, andre
node liv: erin, aya, gary
node aya: liv, gary, ori
node gary: liv, aya, ori, ivan
node ori: aya, gary, anas
node ivan: gary, anas
node anas: ori, ivan
node andre: erin, aldo, avi
node aldo: andre, eli
node avi: andre, perl
node eli: aldo, perl, angelo
node perl: avi, eli, angelo
node angelo: eli, perl Find the shortest path from eli to erin. The first step after eli must be either aldo or perl.",eli,erin,aldo,perl,aldo,80,82
"Adjacency list:
node erin: liv, andre
node liv: erin, aya, gary
node aya: liv, gary, ori
node gary: liv, aya, ori, ivan
node ori: aya, gary, anas
node ivan: gary, anas
node anas: ori, ivan
node andre: erin, aldo, avi
node aldo: andre, eli
node avi: andre, perl
node eli: aldo, perl, angelo
node perl: avi, eli, angelo
node angelo: eli, perl In the graph, what is the most efficient first step from eli to erin: aldo or angelo?","Adjacency list:
node erin: liv, andre
node liv: erin, aya, gary
node aya: liv, gary, ori
node gary: liv, aya, ori, ivan
node ori: aya, gary, anas
node ivan: gary, anas
node anas: ori, ivan
node andre: erin, aldo, avi
node aldo: andre, eli
node avi: andre, perl
node eli: aldo, perl, angelo
node perl: avi, eli, angelo
node angelo: eli, perl Find the shortest path from eli to erin. The first step after eli must be either aldo or angelo.",eli,erin,aldo,angelo,aldo,81,82
"Adjacency list:
node erin: liv, andre
node liv: erin, aya, gary
node aya: liv, gary, ori
node gary: liv, aya, ori, ivan
node ori: aya, gary, anas
node ivan: gary, anas
node anas: ori, ivan
node andre: erin, aldo, avi
node aldo: andre, eli
node avi: andre, perl
node eli: aldo, perl, angelo
node perl: avi, eli, angelo
node angelo: eli, perl In the graph, what is the most efficient first step from perl to erin: eli or avi?","Adjacency list:
node erin: liv, andre
node liv: erin, aya, gary
node aya: liv, gary, ori
node gary: liv, aya, ori, ivan
node ori: aya, gary, anas
node ivan: gary, anas
node anas: ori, ivan
node andre: erin, aldo, avi
node aldo: andre, eli
node avi: andre, perl
node eli: aldo, perl, angelo
node perl: avi, eli, angelo
node angelo: eli, perl Find the shortest path from perl to erin. The first step after perl must be either eli or avi.",perl,erin,eli,avi,avi,82,82
"Adjacency list:
node erin: liv, andre
node liv: erin, aya, gary
node aya: liv, gary, ori
node gary: liv, aya, ori, ivan
node ori: aya, gary, anas
node ivan: gary, anas
node anas: ori, ivan
node andre: erin, aldo, avi
node aldo: andre, eli
node avi: andre, perl
node eli: aldo, perl, angelo
node perl: avi, eli, angelo
node angelo: eli, perl In the graph, what is the most efficient first step from perl to erin: angelo or avi?","Adjacency list:
node erin: liv, andre
node liv: erin, aya, gary
node aya: liv, gary, ori
node gary: liv, aya, ori, ivan
node ori: aya, gary, anas
node ivan: gary, anas
node anas: ori, ivan
node andre: erin, aldo, avi
node aldo: andre, eli
node avi: andre, perl
node eli: aldo, perl, angelo
node perl: avi, eli, angelo
node angelo: eli, perl Find the shortest path from perl to erin. The first step after perl must be either angelo or avi.",perl,erin,angelo,avi,avi,83,82
"Adjacency list:
node erin: liv, andre
node liv: erin, aya, gary
node aya: liv, gary, ori
node gary: liv, aya, ori, ivan
node ori: aya, gary, anas
node ivan: gary, anas
node anas: ori, ivan
node andre: erin, aldo, avi
node aldo: andre, eli
node avi: andre, perl
node eli: aldo, perl, angelo
node perl: avi, eli, angelo
node angelo: eli, perl In the graph, what is the most efficient first step from erin to anas: andre or liv?","Adjacency list:
node erin: liv, andre
node liv: erin, aya, gary
node aya: liv, gary, ori
node gary: liv, aya, ori, ivan
node ori: aya, gary, anas
node ivan: gary, anas
node anas: ori, ivan
node andre: erin, aldo, avi
node aldo: andre, eli
node avi: andre, perl
node eli: aldo, perl, angelo
node perl: avi, eli, angelo
node angelo: eli, perl Find the shortest path from erin to anas. The first step after erin must be either andre or liv.",erin,anas,andre,liv,liv,84,82
"Adjacency list:
node erin: liv, andre
node liv: erin, aya, gary
node aya: liv, gary, ori
node gary: liv, aya, ori, ivan
node ori: aya, gary, anas
node ivan: gary, anas
node anas: ori, ivan
node andre: erin, aldo, avi
node aldo: andre, eli
node avi: andre, perl
node eli: aldo, perl, angelo
node perl: avi, eli, angelo
node angelo: eli, perl In the graph, what is the most efficient first step from erin to angelo: liv or andre?","Adjacency list:
node erin: liv, andre
node liv: erin, aya, gary
node aya: liv, gary, ori
node gary: liv, aya, ori, ivan
node ori: aya, gary, anas
node ivan: gary, anas
node anas: ori, ivan
node andre: erin, aldo, avi
node aldo: andre, eli
node avi: andre, perl
node eli: aldo, perl, angelo
node perl: avi, eli, angelo
node angelo: eli, perl Find the shortest path from erin to angelo. The first step after erin must be either liv or andre.",erin,angelo,liv,andre,andre,85,82
"Adjacency list:
node erin: liv, andre
node liv: erin, aya, gary
node aya: liv, gary, ori
node gary: liv, aya, ori, ivan
node ori: aya, gary, anas
node ivan: gary, anas
node anas: ori, ivan
node andre: erin, aldo, avi
node aldo: andre, eli
node avi: andre, perl
node eli: aldo, perl, angelo
node perl: avi, eli, angelo
node angelo: eli, perl In the graph, what is the most efficient first step from liv to eli: erin or aya?","Adjacency list:
node erin: liv, andre
node liv: erin, aya, gary
node aya: liv, gary, ori
node gary: liv, aya, ori, ivan
node ori: aya, gary, anas
node ivan: gary, anas
node anas: ori, ivan
node andre: erin, aldo, avi
node aldo: andre, eli
node avi: andre, perl
node eli: aldo, perl, angelo
node perl: avi, eli, angelo
node angelo: eli, perl Find the shortest path from liv to eli. The first step after liv must be either erin or aya.",liv,eli,erin,aya,erin,86,82
"Adjacency list:
node erin: liv, andre
node liv: erin, aya, gary
node aya: liv, gary, ori
node gary: liv, aya, ori, ivan
node ori: aya, gary, anas
node ivan: gary, anas
node anas: ori, ivan
node andre: erin, aldo, avi
node aldo: andre, eli
node avi: andre, perl
node eli: aldo, perl, angelo
node perl: avi, eli, angelo
node angelo: eli, perl In the graph, what is the most efficient first step from liv to eli: erin or gary?","Adjacency list:
node erin: liv, andre
node liv: erin, aya, gary
node aya: liv, gary, ori
node gary: liv, aya, ori, ivan
node ori: aya, gary, anas
node ivan: gary, anas
node anas: ori, ivan
node andre: erin, aldo, avi
node aldo: andre, eli
node avi: andre, perl
node eli: aldo, perl, angelo
node perl: avi, eli, angelo
node angelo: eli, perl Find the shortest path from liv to eli. The first step after liv must be either erin or gary.",liv,eli,erin,gary,erin,87,82
"Adjacency list:
node erin: liv, andre
node liv: erin, aya, gary
node aya: liv, gary, ori
node gary: liv, aya, ori, ivan
node ori: aya, gary, anas
node ivan: gary, anas
node anas: ori, ivan
node andre: erin, aldo, avi
node aldo: andre, eli
node avi: andre, perl
node eli: aldo, perl, angelo
node perl: avi, eli, angelo
node angelo: eli, perl In the graph, what is the most efficient first step from liv to perl: erin or aya?","Adjacency list:
node erin: liv, andre
node liv: erin, aya, gary
node aya: liv, gary, ori
node gary: liv, aya, ori, ivan
node ori: aya, gary, anas
node ivan: gary, anas
node anas: ori, ivan
node andre: erin, aldo, avi
node aldo: andre, eli
node avi: andre, perl
node eli: aldo, perl, angelo
node perl: avi, eli, angelo
node angelo: eli, perl Find the shortest path from liv to perl. The first step after liv must be either erin or aya.",liv,perl,erin,aya,erin,88,82
"Adjacency list:
node erin: liv, andre
node liv: erin, aya, gary
node aya: liv, gary, ori
node gary: liv, aya, ori, ivan
node ori: aya, gary, anas
node ivan: gary, anas
node anas: ori, ivan
node andre: erin, aldo, avi
node aldo: andre, eli
node avi: andre, perl
node eli: aldo, perl, angelo
node perl: avi, eli, angelo
node angelo: eli, perl In the graph, what is the most efficient first step from liv to perl: gary or erin?","Adjacency list:
node erin: liv, andre
node liv: erin, aya, gary
node aya: liv, gary, ori
node gary: liv, aya, ori, ivan
node ori: aya, gary, anas
node ivan: gary, anas
node anas: ori, ivan
node andre: erin, aldo, avi
node aldo: andre, eli
node avi: andre, perl
node eli: aldo, perl, angelo
node perl: avi, eli, angelo
node angelo: eli, perl Find the shortest path from liv to perl. The first step after liv must be either gary or erin.",liv,perl,gary,erin,erin,89,82
"Adjacency list:
node erin: liv, andre
node liv: erin, aya, gary
node aya: liv, gary, ori
node gary: liv, aya, ori, ivan
node ori: aya, gary, anas
node ivan: gary, anas
node anas: ori, ivan
node andre: erin, aldo, avi
node aldo: andre, eli
node avi: andre, perl
node eli: aldo, perl, angelo
node perl: avi, eli, angelo
node angelo: eli, perl In the graph, what is the most efficient first step from aya to aldo: gary or liv?","Adjacency list:
node erin: liv, andre
node liv: erin, aya, gary
node aya: liv, gary, ori
node gary: liv, aya, ori, ivan
node ori: aya, gary, anas
node ivan: gary, anas
node anas: ori, ivan
node andre: erin, aldo, avi
node aldo: andre, eli
node avi: andre, perl
node eli: aldo, perl, angelo
node perl: avi, eli, angelo
node angelo: eli, perl Find the shortest path from aya to aldo. The first step after aya must be either gary or liv.",aya,aldo,gary,liv,liv,90,82
"Adjacency list:
node erin: liv, andre
node liv: erin, aya, gary
node aya: liv, gary, ori
node gary: liv, aya, ori, ivan
node ori: aya, gary, anas
node ivan: gary, anas
node anas: ori, ivan
node andre: erin, aldo, avi
node aldo: andre, eli
node avi: andre, perl
node eli: aldo, perl, angelo
node perl: avi, eli, angelo
node angelo: eli, perl In the graph, what is the most efficient first step from aya to aldo: liv or ori?","Adjacency list:
node erin: liv, andre
node liv: erin, aya, gary
node aya: liv, gary, ori
node gary: liv, aya, ori, ivan
node ori: aya, gary, anas
node ivan: gary, anas
node anas: ori, ivan
node andre: erin, aldo, avi
node aldo: andre, eli
node avi: andre, perl
node eli: aldo, perl, angelo
node perl: avi, eli, angelo
node angelo: eli, perl Find the shortest path from aya to aldo. The first step after aya must be either liv or ori.",aya,aldo,liv,ori,liv,91,82
